,country,article_name,revision_id,article_quality_est,population
11937,Brazil,Augusto Severo de Albuquerque Maranhão,777329756.0,Stub,211.812
11938,Brazil,Jorge Bornhausen,777443274.0,Stub,211.812
11939,Brazil,José Maria de Almeida,777612187.0,Stub,211.812
11940,Brazil,João Amazonas,777649850.0,Stub,211.812
11941,Brazil,Saney Sampaio,778203838.0,Stub,211.812
11942,Brazil,José Reinaldo Tavares,778420488.0,Stub,211.812
11943,Brazil,Alexandre Kalil,778442800.0,Start,211.812
11944,Brazil,Lily Marinho,779287239.0,Start,211.812
11945,Brazil,Pedro Alcantara de Souza,779288066.0,Stub,211.812
11946,Brazil,Theolinda Olympio de Araújo,779369514.0,Stub,211.812
11947,Brazil,José Roberto Magalhães Teixeira,779744666.0,Start,211.812
11948,Brazil,Delfim Moreira,780351387.0,Start,211.812
11949,Brazil,List of female state governors in Brazil,780951846.0,Stub,211.812
11950,Brazil,Germano Rigotto,781250904.0,Stub,211.812
11951,Brazil,Paulo Bernardo,781829413.0,Stub,211.812
11952,Brazil,Raul Bopp,781908507.0,Stub,211.812
11953,Brazil,Roberto Freire,782234891.0,Stub,211.812
11954,Brazil,Luiz Mott,782550473.0,Start,211.812
11955,Brazil,Maria do Rosário,782589908.0,B,211.812
11956,Brazil,Zezé Perrella,783001348.0,Start,211.812
11957,Brazil,Ilan Goldfajn,783114542.0,Stub,211.812
11958,Brazil,Zélia Cardoso de Mello,783160789.0,C,211.812
11959,Brazil,"Marcos Antônio de Araújo, 2nd Baron of Itajubá",783392814.0,Stub,211.812
11960,Brazil,Rui Falcão,783668645.0,Stub,211.812
11961,Brazil,Delcídio do Amaral,783847796.0,Stub,211.812
11962,Brazil,José Reinaldo de Lima,784155995.0,Start,211.812
11963,Brazil,Noel Charles,784787281.0,Start,211.812
11964,Brazil,Floriano Peixoto,785172697.0,Start,211.812
11965,Brazil,Augusto Tasso Fragoso,785173649.0,Stub,211.812
11966,Brazil,Márcio Melo,785174877.0,Stub,211.812
11967,Brazil,Randolfe Rodrigues,785284435.0,Stub,211.812
11968,Brazil,Ricardo Ferraço,785412993.0,Stub,211.812
11969,Brazil,Pedro Aleixo,785680494.0,Stub,211.812
11970,Brazil,Róbson,785684189.0,Start,211.812
11971,Brazil,Cesário Alvim,786041621.0,Stub,211.812
11972,Brazil,João Urbano Pessoa de Vasconcelos Suassuna,786272229.0,Start,211.812
11973,Brazil,Júlio Prates de Castilhos,786412819.0,Stub,211.812
11974,Brazil,Heloísa Helena (politician),786798101.0,C,211.812
11975,Brazil,Carina Vitral,786991987.0,Stub,211.812
11976,Brazil,Abdias do Nascimento,787355217.0,Start,211.812
11977,Brazil,Antonio Palocci,787654771.0,C,211.812
11978,Brazil,André Rebouças,787707621.0,Start,211.812
11979,Brazil,Roberto Gurgel,787823857.0,Stub,211.812
11980,Brazil,Rosângela Matheus,787854038.0,C,211.812
11981,Brazil,Rui Barbosa,787889098.0,C,211.812
11982,Brazil,João Clemente Baena Soares,788007302.0,Stub,211.812
11983,Brazil,Alberto Goldman,788214505.0,Start,211.812
11984,Brazil,Reinaldo Azambuja,788413287.0,Stub,211.812
11985,Brazil,Astrojildo Pereira,788417583.0,Stub,211.812
11986,Brazil,Altino Arantes Marques,788702003.0,Start,211.812
11987,Brazil,Micarla de Sousa,788867993.0,Stub,211.812
11988,Brazil,José Joaquim Cardoso de Melo Neto,789279073.0,Stub,211.812
11989,Brazil,Armando de Sales Oliveira,789279371.0,Stub,211.812
11990,Brazil,Valdomiro Castilho de Lima,789279824.0,Start,211.812
11991,Brazil,Pedro Manuel de Toledo,789280740.0,Stub,211.812
11992,Brazil,Marco Maciel,789369149.0,Start,211.812
11993,Brazil,Enéas Carneiro,789466851.0,C,211.812
11994,Brazil,"Antônio de Queirós Teles, Baron of Jundiaí",789499747.0,Stub,211.812
11995,Brazil,Ivo Cassol,789543329.0,Stub,211.812
11996,Brazil,José Melo de Oliveira,789544028.0,Stub,211.812
11997,Brazil,Arlindo Chinaglia,789725965.0,Stub,211.812
11998,Brazil,Franklin Távora,789922672.0,Start,211.812
11999,Brazil,João Pessoa Cavalcanti de Albuquerque,789995780.0,Start,211.812
12000,Brazil,Roberto Cláudio,790039112.0,Stub,211.812
12001,Brazil,Sebastião do Rego Barros Netto,790039172.0,Stub,211.812
12002,Brazil,Divaldo Suruagy,790039176.0,Stub,211.812
12003,Brazil,Paulo Câmara,790039183.0,Stub,211.812
12004,Brazil,Renan Filho,790039185.0,Stub,211.812
12005,Brazil,Paulo Barreto Menezes,790039188.0,Stub,211.812
12006,Brazil,Rodrigo Rollemberg,790039192.0,Stub,211.812
12007,Brazil,João Verle,790039193.0,Stub,211.812
12008,Brazil,Beni Veras,790039201.0,Stub,211.812
12009,Brazil,Jackson Barreto,790039204.0,Stub,211.812
12010,Brazil,Camilo Capiberibe,790071028.0,Stub,211.812
12011,Brazil,José Viegas Filho,790494592.0,Start,211.812
12012,Brazil,Raimundo Monteiro,790951076.0,Stub,211.812
12013,Brazil,Miguel Arraes,790953394.0,Start,211.812
12014,Brazil,Francisco Pereira Passos,791474639.0,C,211.812
12015,Brazil,Gérson Bergher,791490380.0,Start,211.812
12016,Brazil,Binho Marques,791492596.0,Stub,211.812
12017,Brazil,Eduardo Paes,791706644.0,Stub,211.812
12018,Brazil,Marco Aurélio Garcia,791712278.0,Start,211.812
12019,Brazil,Aurélio Miguel,791739712.0,Start,211.812
12020,Brazil,Celso Lafer,791827547.0,Start,211.812
12021,Brazil,José Fortunati,791874707.0,Stub,211.812
12022,Brazil,Ariano Fernandes,792170077.0,Stub,211.812
12023,Brazil,Valdir Raupp,792190290.0,Stub,211.812
12024,Brazil,Confúcio Moura,792190328.0,Stub,211.812
12025,Brazil,João Vaccari Neto,792203469.0,Start,211.812
12026,Brazil,José Dirceu,792382412.0,C,211.812
12027,Brazil,Bueno de Paiva,792558522.0,Stub,211.812
12028,Brazil,Wilson Martins,792802653.0,Stub,211.812
12029,Brazil,Wellington Dias,792812707.0,Stub,211.812
12030,Brazil,Carlos Antônio da Rocha Paranhos,793175042.0,Stub,211.812
12031,Brazil,Carlos de Campos,793186559.0,Start,211.812
12032,Brazil,Eunício Oliveira,793308508.0,Stub,211.812
12033,Brazil,Luís Inácio Adams,793333888.0,Stub,211.812
12034,Brazil,Celso Pitta,793444580.0,Start,211.812
12035,Brazil,Pedro Simon,793653769.0,Stub,211.812
12036,Brazil,José Ivo Sartori,793653856.0,Start,211.812
12037,Brazil,Tarso Genro,793654576.0,Start,211.812
12038,Brazil,Eduardo Braide,793863847.0,Stub,211.812
12039,Brazil,Kátia Abreu,793882257.0,Stub,211.812
12040,Brazil,Eduardo Lopes (politician),793882540.0,Stub,211.812
12041,Brazil,José Janene,793925565.0,Start,211.812
12042,Brazil,Marcio Lacerda,793987031.0,Stub,211.812
12043,Brazil,Garibaldi Alves Filho,794152030.0,Start,211.812
12044,Brazil,Francisca Praguer Fróes,794237422.0,Stub,211.812
12045,Brazil,Matilde Ribeiro,794240827.0,Stub,211.812
12046,Brazil,Yara Yavelberg,794242730.0,Stub,211.812
12047,Brazil,Celso Daniel,794244715.0,B,211.812
12048,Brazil,Clara Ant,794569207.0,Stub,211.812
12049,Brazil,Humberto de Alencar Castelo Branco,794624253.0,C,211.812
12050,Brazil,Maria da Conceição Tavares,794929001.0,Stub,211.812
12051,Brazil,Luiz Eduardo Greenhalgh,794929225.0,Stub,211.812
12052,Brazil,Esther Pillar Grossi,794929298.0,Stub,211.812
12053,Brazil,Alessandro Molon,794929563.0,Stub,211.812
12054,Brazil,Adão Pretto,794929617.0,Stub,211.812
12055,Brazil,Jilmar Tatto,794929664.0,Stub,211.812
12056,Brazil,Otávio Mangabeira,794929965.0,Stub,211.812
12057,Brazil,Alceu Collares,794930218.0,Stub,211.812
12058,Brazil,Alberto Torres,794930801.0,Stub,211.812
12059,Brazil,Antônio Francisco Corrêa de Bittencourt,794930811.0,Stub,211.812
12060,Brazil,Borges de Medeiros,794930814.0,Stub,211.812
12061,Brazil,Eduardo Jorge,794930827.0,Start,211.812
12062,Brazil,Eliseu Padilha,794930829.0,Stub,211.812
12063,Brazil,Francisco José Furtado,794930842.0,Stub,211.812
12064,Brazil,Golbery do Couto e Silva,794930860.0,Start,211.812
12065,Brazil,Henrique Eduardo Alves,794930863.0,Stub,211.812
12066,Brazil,Joaquim Pedro Salgado Filho,794930874.0,Stub,211.812
12067,Brazil,Luciana Genro,794930878.0,Stub,211.812
12068,Brazil,Marcelo Castro,794930896.0,Stub,211.812
12069,Brazil,Pedro Ernesto Baptista,794930911.0,Stub,211.812
12070,Brazil,Ivete Vargas,794931045.0,Stub,211.812
12071,Brazil,Waldir Maranhão,794931056.0,Stub,211.812
12072,Brazil,Marco Ubiali,794931262.0,Stub,211.812
12073,Brazil,Ciro Gomes,794931359.0,Start,211.812
12074,Brazil,Jovair Arantes,794931440.0,Stub,211.812
12075,Brazil,"João Lins Cansanção, Viscount of Sinimbu",794931606.0,Stub,211.812
12076,Brazil,Tristão Ferreira da Cunha,794931968.0,Stub,211.812
12077,Brazil,Lucídio Portela Nunes,794932265.0,Stub,211.812
12078,Brazil,Francisco Portela,794932274.0,Stub,211.812
12079,Brazil,Yedo Fiúza,794932377.0,Stub,211.812
12080,Brazil,Vitorino de Brito Freire,794932492.0,Stub,211.812
12081,Brazil,Altemir Gregolin,794932699.0,Stub,211.812
12082,Brazil,Alencar Guimarães,794932744.0,Stub,211.812
12083,Brazil,Geraldo Júlio,794932815.0,Stub,211.812
12084,Brazil,Hercílio Luz,794932930.0,Stub,211.812
12085,Brazil,Paulo Teixeira (politician),794932991.0,Stub,211.812
12086,Brazil,Aluízio Ferreira,795067431.0,Stub,211.812
12087,Brazil,João Castelo,795339210.0,Start,211.812
12088,Brazil,Antônio Primo,795349377.0,Stub,211.812
12089,Brazil,Vital do Rêgo Filho,795360369.0,Stub,211.812
12090,Brazil,Jaime Lerner,795641105.0,C,211.812
12091,Brazil,"Afonso Celso, Viscount of Ouro Preto",795715659.0,Start,211.812
12092,Brazil,Bernardino José de Campos Júnior,795721740.0,Stub,211.812
12093,Brazil,Cândido Vaccarezza,795761231.0,Stub,211.812
12094,Brazil,José Antônio Saraiva,796012407.0,Stub,211.812
12095,Brazil,Luiz Gushiken,796199672.0,C,211.812
12096,Brazil,José Bonifácio Lafayette de Andrada,796391004.0,Stub,211.812
12097,Brazil,Mário Covas,796878149.0,Start,211.812
12098,Brazil,Gilberto Kassab,796916100.0,Start,211.812
12099,Brazil,Ellen Gracie Northfleet,797000773.0,C,211.812
12100,Brazil,Blairo Maggi,797031831.0,Start,211.812
12101,Brazil,Carlos Brandão,797390869.0,Stub,211.812
12102,Brazil,Apolônio de Carvalho,797398783.0,Stub,211.812
12103,Brazil,Eduardo Cunha,797413400.0,C,211.812
12104,Brazil,Silvetty Montilla,797586350.0,Stub,211.812
12105,Brazil,Florestan Fernandes,797659851.0,Stub,211.812
12106,Brazil,Pedro Pedrossian,797697990.0,Stub,211.812
12107,Brazil,Omar Aziz,798020686.0,Stub,211.812
12108,Brazil,Hermes Lima,798166745.0,Stub,211.812
12109,Brazil,Francisco de Paula Brochado da Rocha,798166769.0,Start,211.812
12110,Brazil,Cristovam Buarque,798309540.0,C,211.812
12111,Brazil,Luiz Fernando Pezão,798408586.0,Stub,211.812
12112,Brazil,"Manuel Luís Osório, Marquis of Erval",798449379.0,C,211.812
12113,Brazil,João Lyra,798463974.0,Stub,211.812
12114,Brazil,Zuleika Alambert,798483475.0,Start,211.812
12115,Brazil,Heloneida Studart,798489222.0,Start,211.812
12116,Brazil,Adalgisa Nery,798489953.0,Start,211.812
12117,Brazil,Bertha Lutz,798490838.0,C,211.812
12118,Brazil,Miêtta Santiago,798491633.0,Stub,211.812
12119,Brazil,"João Maurício Vanderlei, Baron of Cotegipe",798649086.0,Start,211.812
12120,Brazil,Fernando da Mata Pimentel,798743476.0,Start,211.812
12121,Brazil,Afonso Cláudio de Freitas Rosa,798894185.0,Start,211.812
12122,Brazil,Darci Frigo,798952828.0,Stub,211.812
12123,Brazil,Joaquim Gonçalves Ledo,799068313.0,C,211.812
12124,Brazil,"Geraldo Ribeiro de Sousa Resende, Baron Geraldo of Resende",799109990.0,Start,211.812
12125,Brazil,Helena Duailibe,799136906.0,Stub,211.812
12126,Brazil,Fernando Bezerra Coelho,799157544.0,Stub,211.812
12127,Brazil,Maurício Grabois,799318502.0,Start,211.812
12128,Brazil,Antônio Delfim Netto,799414213.0,Stub,211.812
12129,Brazil,Isaías de Noronha,799438774.0,Stub,211.812
12130,Brazil,João de Deus Mena Barreto (1874–1933),799438868.0,Stub,211.812
12131,Brazil,André Puccinelli,799719619.0,Stub,211.812
12132,Brazil,Álvaro Dias,799747437.0,Stub,211.812
12133,Brazil,Fábio Medina Osório,799977620.0,Start,211.812
12134,Brazil,Alexandre de Moraes,800158162.0,Stub,211.812
12135,Brazil,José Eduardo Cardozo,800391500.0,Stub,211.812
12136,Brazil,Miro Teixeira,800422143.0,Start,211.812
12137,Brazil,Rosalba Ciarlini,800596255.0,Start,211.812
12138,Brazil,Otaviano Pivetta,800794450.0,Stub,211.812
12139,Brazil,Geddel Vieira Lima,800839462.0,Start,211.812
12140,Brazil,Roberto Rocha,800864685.0,Stub,211.812
12141,Brazil,Rosane Collor,800876746.0,Stub,211.812
12142,Brazil,Luiz Binotti,801011807.0,Stub,211.812
12143,Brazil,André Fufuca,801066634.0,Stub,211.812
12144,Brazil,Ronaldo Cunha Lima,801105174.0,Start,211.812
12145,Brazil,Ademir da Guia,801279410.0,Start,211.812
12146,Brazil,Aécio Ferreira da Cunha,801391241.0,Stub,211.812
12147,Brazil,Paulo Paim,801519262.0,Start,211.812
12148,Brazil,Luiz Felipe Lampreia,801533641.0,Stub,211.812
12149,Brazil,Eduardo Braga,801881751.0,Stub,211.812
12150,Brazil,Maria do Carmo Alves,801942899.0,Stub,211.812
12151,Brazil,Aurélio de Lira Tavares,801973607.0,Stub,211.812
12152,Brazil,Rui Costa Pimenta,802034910.0,Stub,211.812
12153,Brazil,Rodrigo Maia,802098180.0,Start,211.812
12154,Brazil,José Antonio Medeiros,802214148.0,Stub,211.812
12155,Brazil,Evaldo Cabral de Mello,802312726.0,Start,211.812
12156,Brazil,Aldo Rebelo,802427033.0,Start,211.812
12157,Brazil,Clésio Andrade,802543627.0,Stub,211.812
12158,Brazil,Mário Juruna,802667075.0,Start,211.812
12159,Brazil,Júlio Redecker,802667284.0,Stub,211.812
12160,Brazil,Denise Frossard,802667624.0,Start,211.812
12161,Brazil,Suely Campos,802669470.0,Stub,211.812
12162,Brazil,Jean Wyllys,802686578.0,C,211.812
12163,Brazil,José de Anchieta Júnior,802955735.0,Stub,211.812
12164,Brazil,Shéridan Oliveira,802955875.0,Stub,211.812
12165,Brazil,Arthur Virgílio Neto,803276784.0,Stub,211.812
12166,Brazil,Vanessa Grazziotin,803292166.0,Start,211.812
12167,Brazil,Edison Lobão,803384904.0,Stub,211.812
12168,Brazil,Ubiratan Guimarães,803421986.0,C,211.812
12169,Brazil,Antônio Olinto dos Santos Pires,803447510.0,Stub,211.812
12170,Brazil,Roberto Requião,803486475.0,Stub,211.812
12171,Brazil,Kim Kataguiri,803582812.0,Start,211.812
12172,Brazil,Arthur Bernardes,803865819.0,Stub,211.812
12173,Brazil,Wilma de Faria,804112819.0,Stub,211.812
12174,Brazil,Régis de Oliveira,804124946.0,Stub,211.812
12175,Brazil,Luizianne Lins,804125853.0,Stub,211.812
12176,Brazil,Cesar Maia,804126930.0,B,211.812
12177,Brazil,Manuel Ferraz de Campos Sales,804142156.0,Start,211.812
12178,Brazil,José Serra,804146604.0,GA,211.812
12179,Brazil,Geraldo Alckmin,804221605.0,C,211.812
12180,Brazil,Sarney Filho,804257459.0,Start,211.812
12181,Brazil,Prime Minister of Brazil,804453537.0,C,211.812
12182,Brazil,Augusto Hamann Rademaker Grünewald,804600165.0,Stub,211.812
12183,Brazil,Henos Amorina,804644409.0,Stub,211.812
12184,Brazil,Gleisi Hoffmann,804949390.0,Start,211.812
12185,Brazil,Roseana Sarney,805045959.0,Stub,211.812
12186,Brazil,Nestor Gomez,805048446.0,Stub,211.812
12187,Brazil,Roberto Dinamite,805051987.0,C,211.812
12188,Brazil,Amazonino Mendes,805331076.0,Stub,211.812
12189,Brazil,Getúlio Vargas,805428558.0,C,211.812
12190,Brazil,Gilmar Mendes,805731394.0,C,211.812
12191,Brazil,Luiz Inácio Lula da Silva,805777388.0,GA,211.812
12192,Brazil,Luís Rocha,805789196.0,Stub,211.812
12193,Brazil,José Maria Eymael,805823133.0,C,211.812
12194,Brazil,Venceslau Brás,805974100.0,Start,211.812
12195,Brazil,Francisca Primo,806037364.0,Stub,211.812
12196,Brazil,Gilberto Freyre,806071090.0,C,211.812
12197,Brazil,Magno Malta,806083241.0,Stub,211.812
12198,Brazil,Pedro Chaves dos Santos,806099690.0,Stub,211.812
12199,Brazil,Zico,806176261.0,GA,211.812
12200,Brazil,Marta Suplicy,806204187.0,C,211.812
12201,Brazil,Clodovil Hernandes,806342376.0,C,211.812
12202,Brazil,Carlos Luz,806541174.0,Stub,211.812
12203,Brazil,Dilma Rousseff,807011267.0,B,211.812
12204,Brazil,Romário,807071139.0,GA,211.812
12205,Brazil,Marcelo Freixo,807141909.0,Stub,211.812
12206,Brazil,Sérgio Cabral Filho,807231132.0,C,211.812
12207,Brazil,Marina Silva,807253522.0,GA,211.812
12208,Brazil,Júlio Prestes,807288806.0,Start,211.812
12209,Brazil,Claudio Modesto,807462033.0,Start,211.812
12210,Chile,O'Higgins Pioche,641422326.0,Stub,19.47
12211,Chile,Manuel Montt,703494680.0,Start,19.47
12212,Chile,Víctor Olea Alegría,704428239.0,Stub,19.47
12213,Chile,Germán Riesco,704966834.0,C,19.47
12214,Chile,Juan Luis Sanfuentes,705122808.0,Start,19.47
12215,Chile,Germán Ignacio Riesco,705226005.0,Stub,19.47
12216,Chile,Francisco de la Lastra,705490419.0,Start,19.47
12217,Chile,Francisco Ruiz-Tagle,707470906.0,C,19.47
12218,Chile,"Domingo Ortiz de Rosas, 1st Marquis of Poblaciones",708068049.0,Stub,19.47
12219,Chile,Juan Pablo Bennett,709442731.0,Stub,19.47
12220,Chile,Emilio Bello Codesido,709489700.0,Start,19.47
12221,Chile,Jenaro Prieto,709572960.0,Stub,19.47
12222,Chile,José Miguel Infante,709939650.0,Start,19.47
12223,Chile,Anselmo de la Cruz,709940740.0,Stub,19.47
12224,Chile,Francisco Antonio Pérez,709940930.0,Stub,19.47
12225,Chile,Mercedes Fontecilla,710106478.0,Stub,19.47
12226,Chile,Rafaela Bezanilla,710107538.0,Stub,19.47
12227,Chile,Melchor Concha y Toro,710187594.0,Start,19.47
12228,Chile,Luis Altamirano,710267371.0,Start,19.47
12229,Chile,Roberto Delmastro,710386321.0,Stub,19.47
12230,Chile,Luis Barros Borgoño,710419619.0,Start,19.47
12231,Chile,José Antonio Errázuriz,711584922.0,Stub,19.47
12232,Chile,Arturo Puga,711899538.0,Stub,19.47
12233,Chile,Pedro de Vivar,711981329.0,Stub,19.47
12234,Chile,Juan Gómez Millas,712400868.0,Stub,19.47
12235,Chile,Manuel Bulnes Pinto,712698781.0,Start,19.47
12236,Chile,Teresa Núñez,712727886.0,Start,19.47
12237,Chile,Anfión Muñoz,712738208.0,Stub,19.47
12238,Chile,Ventura Blanco Encalada,712739114.0,Stub,19.47
12239,Chile,Vicente Reyes,712789708.0,Start,19.47
12240,Chile,Ignacio Urrutia Manzano,713046610.0,Stub,19.47
12241,Chile,José María de la Cruz,713074654.0,Start,19.47
12242,Chile,Jerónimo Méndez,713128541.0,Stub,19.47
12243,Chile,José Tadeo Mancheño,713151981.0,Stub,19.47
12244,Chile,José Ignacio Zenteno,713152390.0,Start,19.47
12245,Chile,Fernando Baquedano,713161219.0,Start,19.47
12246,Chile,Hipólito de Villegas,713320010.0,Start,19.47
12247,Chile,Juan Edmunds Rapahango,713491300.0,Stub,19.47
12248,Chile,Eliodoro Yáñez,714396381.0,Start,19.47
12249,Chile,Florencio Durán,714414954.0,Stub,19.47
12250,Chile,Rafael Valentín Errázuriz,714537545.0,Start,19.47
12251,Chile,José Goñi,714684176.0,Stub,19.47
12252,Chile,Pedro Dartnell,714993177.0,Start,19.47
12253,Chile,Luis Fernández de Córdoba y Arce,715000905.0,Start,19.47
12254,Chile,Joaquín Vicuña,715372716.0,Stub,19.47
12255,Chile,Diego González Montero Justiniano,715396243.0,Stub,19.47
12256,Chile,José Antonio Gómez Urrutia,715574067.0,Stub,19.47
12257,Chile,Félix de Berroeta,716009820.0,Stub,19.47
12258,Chile,Karen Poniachik,717007975.0,Stub,19.47
12259,Chile,Pedro Lucio Cuadra,717456294.0,Stub,19.47
12260,Chile,Nelson Cárcamo Barrera,718418787.0,Stub,19.47
12261,Chile,Mariano Egaña,718730137.0,Stub,19.47
12262,Chile,Francisco Astaburuaga Cienfuegos,718761504.0,Stub,19.47
12263,Chile,Sergio Insunza,718840512.0,Stub,19.47
12264,Chile,Pedro León Gallo Goyenechea,718847259.0,Stub,19.47
12265,Chile,Jorge Boonen,718985662.0,Stub,19.47
12266,Chile,José Tomás Ovalle,719244568.0,C,19.47
12267,Chile,Clodomiro Almeyda,719615760.0,Stub,19.47
12268,Chile,Nicolás Díaz,720077956.0,Start,19.47
12269,Chile,Sergio Zarzar Andonie,720656154.0,Stub,19.47
12270,Chile,Karol Cariola,720717263.0,C,19.47
12271,Chile,José Ignacio Palma,720798367.0,Stub,19.47
12272,Chile,Javier Ángel Figueroa,720798496.0,Stub,19.47
12273,Chile,Raúl Morales Beltramí,720798587.0,Stub,19.47
12274,Chile,Jaime Alfonso Quintana,720798620.0,Start,19.47
12275,Chile,Ambrosio Montt Luco,720798850.0,Stub,19.47
12276,Chile,Ignacio Silva Ureta,720798924.0,Stub,19.47
12277,Chile,Carlos Aldunate Solar,720798991.0,Stub,19.47
12278,Chile,Maximiliano Poblete,720800557.0,Stub,19.47
12279,Chile,José Antonio Rodríguez Aldea,720800675.0,Stub,19.47
12280,Chile,José Antonio Gandarillas,720800875.0,Stub,19.47
12281,Chile,Leocán Portus,720805052.0,Stub,19.47
12282,Chile,Héctor Faúndez,720845189.0,Stub,19.47
12283,Chile,Agustín Edwards Ross,720845487.0,Stub,19.47
12284,Chile,Juan Chandía,721029658.0,Stub,19.47
12285,Chile,Ramona Parra,721029956.0,Stub,19.47
12286,Chile,Francisco Bulnes Sanfuentes,721034983.0,Stub,19.47
12287,Chile,Germán Picó Cañas,721039387.0,Start,19.47
12288,Chile,Tancredo Pinochet,721040159.0,Start,19.47
12289,Chile,Juan Ignacio de la Carrera Yturgoyen,721041028.0,Stub,19.47
12290,Chile,Francisco de Paula Donoso Vergara,721041962.0,Stub,19.47
12291,Chile,Rafael de la Barra López,721042065.0,Start,19.47
12292,Chile,José Manuel Eguiguren Urrejola,721042099.0,Stub,19.47
12293,Chile,Manuel Miquel Rodríguez,721042142.0,Stub,19.47
12294,Chile,Jorge Prieto Echaurren,721042282.0,Stub,19.47
12295,Chile,Nicolás Monckeberg,721572534.0,Stub,19.47
12296,Chile,Pablo Zalaquett,721625873.0,Stub,19.47
12297,Chile,Baldo Prokurica,721626808.0,Stub,19.47
12298,Chile,"Mateo de Toro Zambrano, 1st Count of La Conquista",721983247.0,Start,19.47
12299,Chile,Patricio Rey Sommer,722124523.0,Stub,19.47
12300,Chile,Enrique Mac Iver,722321678.0,Stub,19.47
12301,Chile,Manuel Camilo Vial,722412783.0,Start,19.47
12302,Chile,Camilo Ballesteros,722957867.0,Start,19.47
12303,Chile,Carlos Walker Martínez,723029554.0,Start,19.47
12304,Chile,José Antonio Galilea Vedaurre,723041398.0,Stub,19.47
12305,Chile,Guillermo Teillier,723466596.0,Stub,19.47
12306,Chile,Ricardo Israel,723630586.0,Start,19.47
12307,Chile,Tomás Jocelyn-Holt,723630600.0,Stub,19.47
12308,Chile,Alfonso Márquez de la Plata,724342782.0,Stub,19.47
12309,Chile,Ramón Vega Hidalgo,724393372.0,Stub,19.47
12310,Chile,Luis Pareto González,724436017.0,Stub,19.47
12311,Chile,Benjamín Muñoz Gamero,724454109.0,Stub,19.47
12312,Chile,Julio Silva Solar,724575092.0,Stub,19.47
12313,Chile,Juan Esteban Rodríguez Segura,725041586.0,Stub,19.47
12314,Chile,Melquiades Valderrama,725309464.0,Stub,19.47
12315,Chile,Alberto Arenas,725460480.0,Stub,19.47
12316,Chile,Felipe Heusser,727619363.0,Stub,19.47
12317,Chile,Santiago Arcos,727765694.0,Stub,19.47
12318,Chile,Abraham Oyanedel,728050666.0,Stub,19.47
12319,Chile,Nicolasa Valdés,728512266.0,Stub,19.47
12320,Chile,José María Urrutia Manzano,732458192.0,Stub,19.47
12321,Chile,José Alfonso Cavada,735479862.0,Stub,19.47
12322,Chile,José Santos Lira Calvo,735781216.0,Start,19.47
12323,Chile,Raúl Rettig,736620649.0,Stub,19.47
12324,Chile,Ruy Barbosa Popolizio,736992718.0,Stub,19.47
12325,Chile,Fernando Alessandri,737105428.0,Start,19.47
12326,Chile,Arturo Alessandri Besa,739297939.0,Stub,19.47
12327,Chile,Sergio Onofre Jarpa,740370291.0,Start,19.47
12328,Chile,Carmen Cardinali Paoa,741348139.0,Start,19.47
12329,Chile,Agustín Edwards Ossandón,742795546.0,Stub,19.47
12330,Chile,Luis Claro Solar,743029369.0,Start,19.47
12331,Chile,Juan Pablo Orrego,743856703.0,Stub,19.47
12332,Chile,Alicia Cañas Zañartu,744263464.0,Stub,19.47
12333,Chile,Francisco Ibáñez de Peralta,744418509.0,Stub,19.47
12334,Chile,Juan Andrés de Ustariz,744454257.0,Stub,19.47
12335,Chile,Arnoldo Camu,744741929.0,Stub,19.47
12336,Chile,Aucán Huilcamán,744743598.0,Stub,19.47
12337,Chile,Jorge Bunster,745277910.0,Stub,19.47
12338,Chile,Hermógenes Irisarri,746397594.0,Start,19.47
12339,Chile,Salvador Sanfuentes,746400267.0,Stub,19.47
12340,Chile,Aurora Argomedo,746412073.0,Stub,19.47
12341,Chile,Roxana Miranda,746535707.0,C,19.47
12342,Chile,Francisco Vidal Salinas,746566453.0,Stub,19.47
12343,Chile,Julio Durán,746585178.0,Stub,19.47
12344,Chile,Eduardo Cruz-Coke,749165941.0,Start,19.47
12345,Chile,Bernardo Ibáñez,749183059.0,C,19.47
12346,Chile,Carlos Lorca,749665954.0,Start,19.47
12347,Chile,Vicente Merino,749957308.0,Stub,19.47
12348,Chile,Alfredo Duhalde,750283545.0,Start,19.47
12349,Chile,Rodrigo Hinzpeter,751055176.0,Start,19.47
12350,Chile,Joaquín Lavín,751803508.0,Start,19.47
12351,Chile,Ismael Tocornal,752147665.0,Start,19.47
12352,Chile,Ángel de Peredo,752914902.0,Start,19.47
12353,Chile,Benjamín Vicuña Mackenna,755711515.0,C,19.47
12354,Chile,Laura Rodríguez,757341466.0,Stub,19.47
12355,Chile,Fernando Matthei,757504872.0,C,19.47
12356,Chile,Cecilia Pérez,757540425.0,Stub,19.47
12357,Chile,María Ignacia Benítez,757615567.0,Stub,19.47
12358,Chile,Patricia Pérez Goldberg,757616369.0,Stub,19.47
12359,Chile,Paulina Veloso,757616415.0,Start,19.47
12360,Chile,Romy Schmidt,757616834.0,Start,19.47
12361,Chile,Ximena Rincón,757618864.0,Stub,19.47
12362,Chile,Sonia Tschorne,757794121.0,Stub,19.47
12363,Chile,Marcial Mora,758478925.0,Stub,19.47
12364,Chile,Sara Larraín,759925176.0,Start,19.47
12365,Chile,Mónica Jiménez,760422907.0,Start,19.47
12366,Chile,Magdalena Matte,760741230.0,Start,19.47
